话题链接,楼主ID,话题 内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4802057166390823,3215198700,直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜 参与 互动 还有 机会 赢得 精美 礼品 总 台 浙江 总站 杭州 摄影 家 协会 航拍 分会 央视 新闻 的 微博 视频,陇南徽县发布,m,true,1,0,73818,1985,3.1万,32,2022/08/13,17:31:49,0,1,0
https://m.weibo.cn/detail/4802049536953622,5384801243,直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜 参与 互动 还有 机会 赢得 精美 礼品 总 台 浙江 总站 杭州 摄影 家 协会 航拍 分会 央视 新闻 央视 新闻 的 微博 视频,徽州反邪教,m,true,1,0,220086,1312,1.2万,28,2022/08/13,17:01:30,0,0,0
https://m.weibo.cn/detail/4802049491862439,5601784498,直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜 参与 互动 还有 机会 赢得 精美 礼品 总 台 浙江 总站 杭州 摄影 家 协会 航拍 分会 央视 新闻 的 微博 视频,朱富贞,m,false,-1,0,24665,1163,510,33,2022/08/13,17:01:18,0,0,0
https://m.weibo.cn/detail/4802092378098808,3781363260,直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜 参与 互动 还有 机会 赢得 精美 礼品 央视 新闻 的 微博 视频,黄夫光,m,false,-1,0,14320,195,1094,14,2022/08/13,19:51:44,0,0,0
https://m.weibo.cn/detail/4802081204212901,7704159786,直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 总台 浙江 总站 杭州 摄影 家 协会 航拍 分会 央视 新闻 的 微博 视频,成都黄冈商会2021,m,true,7,50,20445,582,1.8万,0,2022/08/13,19:07:20,0,0,0
https://m.weibo.cn/detail/4802096320748485,3841206585,直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜 参与 互动 还有 机会 赢得 精美 礼品 总 台 浙江 总站 杭州 摄影 家 协会 航拍 分会 央视 新闻 的 微博 视频,莲湖区法院,m,true,1,0,75091,797,1.5万,38,2022/08/13,20:07:24,0,0,0
https://m.weibo.cn/detail/4802094651675577,3877456382,直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜 参与 互动 还有 机会 赢得 精美 礼品 总 台 浙江 总站 杭州 摄影 家 协会 航拍 分会 央视 新闻 的 微博 视频,新城法院,m,true,1,0,126234,277,1.4万,23,2022/08/13,20:00:46,0,0,0
https://m.weibo.cn/detail/4802110011219463,6213974274,直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜 参与 互动 还有 机会 赢得 精美 礼品 总 台 浙江 总站 杭州 摄影 家 协会 航拍 分会 央视 新闻 的 微博 视频,山西新闻联播,f,true,3,0,65635,215,16.3万,9,2022/08/13,21:01:48,0,0,1
https://m.weibo.cn/detail/4802135265117845,2473718942,期待 杭州亚运会 半山静 水 大 美 杭州 期待 亚运,我不是区长,m,true,0,0,22956,1558,1.5万,42,2022/08/13,22:42:08,0,0,0
https://m.weibo.cn/detail/4802150549426015,1415676655,300 架次 无人机 接力 航拍 杭州 直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜 参与 互动 还有 机会 赢得 精美 礼品 总 台 浙江 总站 杭州 摄影 家 协会 航拍 分会 央视 新闻 的 微博 视频,HERMES的小窝,m,true,0,0,182337,14234,18.4万,43,2022/08/13,23:42:53,0,0,0
https://m.weibo.cn/detail/4802331616744130,3205295640,浙里 亚运 杭州亚运会 首款 零碳 吉祥物 发布 13日 记者 从 杭州亚 组委 获悉 杭州 2022年 第19 届 亚运会 下 称 杭州亚运会 首款 零碳 吉祥物 发布 此次 发布 的 首款 零碳 亚运 特许 商品 通过 了 专业 机构 评估 认证 获得 产品 数字化 零碳 标签 该 认证 基于 阿 里 云能 耗宝 进行 产品 碳 足迹 核算 通过 定义 零碳 产品 数字化 路径 为 零 碳 吉祥物 提供 了 碳 足迹 在 线 核算 在线 碳中 和 在线 第三方 认证 和 绿色 营销 服务 据悉 为 积极 响应 绿色 智能 节俭 文明 的 办会 理念 此前 杭州亚 组委 在 杭州 开设 了 特许 零售 低 碳 城市 体验 店备 有 12 个 产品 大 类 千 余 款 特许 零售 商品 未来 杭州 亚组委 将 继续 秉持 绿色 办会 理念 在 办赛 参赛 观赛 等 各个 环节 进一步 谋划 推出 绿色 低 碳 措施 努力 形成 更 多 更 具 浙江 和 杭州 辨识度 的 绿色 低 碳 标志性 成果 让 更 多 民众 感受 了 解 杭州 亚运 理念 触摸 亚运 品牌 共同 助力 打造 首 届 碳中 和 亚运会 杭州亚运会 中国 新闻网 杭州亚运会 首款 零碳 吉祥物 发布,中新浙里,f,true,3,50,58345,613,26.7万,45,2022/08/14,11:42:23,2,24,75
https://m.weibo.cn/detail/4802326437825751,7628958821,杭州亚运会 央视 新闻,林斯泊-Jasper,m,false,-1,0,43,387,1,0,2022/08/14,11:21:47,0,0,1
https://m.weibo.cn/detail/4802404014628242,5211979483,无人机 接力 航拍 看 杭州 遇见 美好 杭州 如 画 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 一起 来 回顾 300 架次 无人机 接力 航拍 杭州 跟随 镜头 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜via央视 新闻,杭州发布,f,true,1,0,104003,766,391.8万,48,2022/08/14,16:30:04,1,2,3
https://m.weibo.cn/detail/4802476357982296,6015739259,杭州 余杭 一 入 城口形 如 大鹏 展翅 近日 杭徽 高速 余杭 入 城口 周边 整治 提升 工程 先行 段 荆航街 以南 正式 通车 全新 的 收费 大棚 也 以 大鹏 展翅 造型 正式 亮相 据 了 解 杭徽 高速 余杭 入 城口 周边 整治 提升 工程 是 迎接 杭州亚运会 的 配套 项目 之一 项目 整体 建成 后 可以 有效 缓解 余杭 互通 拥堵 状况 实现 高速公路 与 快速 路 之间 的 快速 交通 转换 中国 蓝 新闻 的 微博 视频,余杭新热点,m,true,0,0,10005,3221,1949,29,2022/08/14,21:17:32,0,0,1
https://m.weibo.cn/detail/4802475482416858,7555427911,杭州亚运会 首款 零碳 吉祥物 发布 8月 13日 杭州 2022年 第19 届 亚运会 下 称 杭州亚运会 首款 零碳 吉祥物 发布 此次 发布 的 首款 零碳 亚运 特许 商品 通过 了 专业 机构 评估 认证 获得 产品 数字化 零碳 标签 该 认证 基于 阿 里 云能 耗宝 进行 产品 碳 足迹 核算 通过 定义 零碳 产品 数字化 路径 为 零 碳 吉祥物 提供 了 碳 足迹 在 线 核算 在线 碳中 和 在线 第三方 认证 和 绿色 营销 服务 据悉 为 积极 响应 绿色 智能 节俭 文明 的 办会 理念 此前 杭州亚 组委 在 杭州 开设 了 特许 零售 低 碳 城市 体验 店备 有 12 个 产品 大 类 千 余 款 特许 零售 商品 未来 杭州 亚组委 将 继续 秉持 绿色 办会 理念 在 办赛 参赛 观赛 等 各个 环节 进一步 谋划 推出 绿色 低 碳 措施 努力 形成 更 多 更 具 浙江 和 杭州 辨识度 的 绿色 低 碳 标志性 成果 让 更 多 民众 感受 了 解 杭州 亚运 理念 触摸 亚运 品牌 共同 助力 打造 首 届 碳中 和 亚运会 杭州亚运会 图 杭州 2022年 亚运会 微信 公众号 文字 中国 新闻网,杭州青少体育频道,m,true,3,50,9243,416,76.8万,0,2022/08/14,21:14:03,1,0,0
https://m.weibo.cn/detail/4802696378846775,3496260561,作为 一 名 亚运人 以及 跑者 很 早就 想 过 361 作为 杭州亚运会 官方 合作 伙伴 是 否 会 推出 一 双 亚运款 的 跑 鞋 又 会 是 什 么 样子 很快 361 给 出 了 答案 第一 次 看到 361 度 飞飙 杭州亚运会 配色 就 觉得 这个 配色 做 的 很 完美 昨天 在 40 的 高温 下 和 七 龙 猪 粑粑 完成 了 这 组 拍摄 已经 远 不 止多一度 热爱 了 分别 打卡 了 大 莲花 黄龙 以及 电竞馆 等 一些 场馆 361 度 跑步 杭州亚运会 杭州 2022年 亚运会,杨拉松,m,true,0,0,5489,862,42.8万,45,2022/08/15,11:51:49,3,33,29
https://m.weibo.cn/detail/4802787378200639,7499098707,动态 图 标丨 2022 杭州 亚运 和 东京 奥运 对比 杭州亚运会 动态 体育 图标 今日 发布 和 东京 奥运 动态 体育 图标 相比 杭州亚运会 动态 体育 图标 在 延续 杭州亚运会 主形 象色 虹韵紫 其 背景 音乐 以 江南 丝竹 为主 融入 鼓乐 将 江南 水乡 的 韵味 与 体育 竞技 的 力量 完美 融合 两 大 体育 赛事 的 图标 你 更 喜欢 哪 个 呢 视频 via 杭州亚运会 官网 杭州亚运会 动态 图标 VeLeap社区 的 微博 视频,VeLeap社区,f,true,2,50,960,156,11.1万,0,2022/08/15,17:53:24,1,3,4
https://m.weibo.cn/detail/4802779438125584,5103377835,直播 无人机 接力 航拍 看 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 今天 300 架次 无人机 接力 航拍 杭州 跟随 央视 新闻 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜 参与 互动 还有 机会 赢得 精美 礼品 总 台 浙江 总站 杭州 摄影 家 协会 航拍 分会 央视 新闻 的 微博 视频,阆中公安,m,true,1,0,48100,860,8917,40,2022/08/15,17:21:52,0,1,0
https://m.weibo.cn/detail/4802870132345998,1575561635,复兴号 招标 浙江省 出资 上海局 采购 的 服务 于 2022 杭州亚运会 的 时速 350 公里 智能 复兴号 日前 开标 4 组 CR400BFZ订单 由 长客 斩 获 此前 长客 为 北京 冬奥会 定制 的 专用 车备 受 好评 期待 这 一 批 动车组 更 好 服务 亚运 配套 交通 服务 复兴号 杭州亚运会 CR400BFZ 在 路上 看 中国,魔光老徐,m,true,0,2,2576,338,22.6万,48,2022/08/15,23:22:15,0,19,36
https://m.weibo.cn/detail/4803002354110021,3036853453,无人机 接力 航拍 看 杭州 遇见 美好 杭州 如 画 杭州 浙江 杭州 有 移步 换 景 的 西湖 有 历史 积淀 的 大运河 有 壮观 的 钱 塘潮 明年 杭州亚运会 也 将 在 这里 举行 一起 来 回顾 300 架次 无人机 接力 航拍 杭州 跟随 镜头 从 高空 看 杭州 领略 诗意 杭州 的 日 与 夜via央视 新闻 央视 新闻 的 微博 视频,杭州最热门,f,true,0,0,20746,576,124.1万,48,2022/08/16,08:07:39,2,1,5
https://m.weibo.cn/detail/4803048525006628,1856938564,杭州亚运会 概念 异动 9月 有 预期 尽量 找 叠加 汽车 风光 储 半导体 科技 等 热门 板块 的 杭州亚运会,酒菜的梦想,m,false,220,0,1183,405,647,29,2022/08/16,11:11:07,0,1,0
https://m.weibo.cn/detail/4803536989456361,1350433614,全 家 总 动员 拆 盲盒 杭州亚运会 的 盲盒 真 漂亮 太 赞 了 强 杭州亚运会 杭州亚运会 跆拳道 吴静钰,侯琨的天空,m,true,0,0,2763,370,143.5万,19,2022/08/17,19:32:06,5,4,11
https://m.weibo.cn/detail/4803551576720248,1036713140,上 接 天上 直升机 下 接 杭州 地铁 2 号 线 邵逸夫 医院 五期 大楼 启用 浙江省 重点 建设 项目 及 杭州亚运会 医疗 保障 工程 浙江 大学 医学院 附属 邵逸夫 医院 五期 大楼 于 近日 陆续 揭开 面纱 新 门诊 全面 运行 地铁口 正式 打通 智慧 药房 投入 使用 病房 陆续 启用 楼顶 停机坪 亚运 模拟 救援 首 飞 成功 浙大 邵逸夫 医院 庆春院区 五期 工程 承载 着 医疗 建筑 设计 的 新 理念 诊疗 服务 模式 的 新 变革 常态化 疫情 防控 下 医疗 大楼 新 模式 以及 老百姓 对 高 质量 医疗 服务 的 新 期待 五期 大楼 是 浙大 邵逸夫 医院 庆春院区 收官 之 作 于 2018年 5月 奠基 2021年 10月 主体 结构 全面 完工 2022年 8月 正式 投入 使用 总 建筑 面积 达 1197万 平方米 地面 配套 6 号 7 号 两 座 大楼 6 号 楼 集 门诊 病房 国际 保健 及 远程 诊疗 等 核心 功能 为 一体 7 号 楼 作为 专门 的 科研 教学 用 房 为 一流 临床 学科 建设 引进 人才 提供 先进 的 硬件 平台 此外 五 期 大楼 地下 与 地铁 2 号 线庆春 广场 站 C口无缝 对接 同时 地下人 防 车库 可 提供 900 多 个 地下 停车位 无论是 乘坐 公共 交通 还是 自驾 就诊 既 方便 又 快捷 杭州网 的 微博 视频,杭州网,f,true,3,50,182565,506,200.4万,48,2022/08/17,20:30:03,0,0,3
https://m.weibo.cn/detail/4804107292120397,2161876737,曲棍球 比赛 是 各队 通过 集体 配合 用 带 弯头 的 曲棍击 硬球 射门 得分 的 对抗性 小型 球类 运动L GD大鹅 探营 亚运场馆 VLOG拱墅 运河 亚运 公园 体育场 杭州亚运会 曲棍球 比赛 场地 初心 荣耀 百 战 成名 杭州 LGD 大鹅 的 微博 视频,下午茶2599,m,true,0,2,127478,1917,15.3万,48,2022/08/19,09:18:17,0,0,0
https://m.weibo.cn/detail/4804538504577585,3496260561,聊聊 361 度 飞飙 的 亚运 配色 这 双 鞋 基本 采用 了 杭州 2022 亚运会 色彩 系统 淡妆浓抹 这 套 色彩 系统 凝练 了 中国 色彩 文化 和 杭州 城市 特质 出自 宋代 诗人 苏轼 的 诗句 欲 把 西湖 比 西子 淡妆浓抹 总 相宜 其中 虹韵紫 作为 杭州亚运会 的 主形 象色 是 塑造 杭州亚运会 独特 视觉 形象 的 重要 基础 在 鞋面 及 大底 大面积 使用 另外 还有 映日 红 水墨 白月 桂 黄水光 蓝湖 山 绿 五 个 辅助 色 比较 明显 的 像 中底 以及 大底 使用 了 映日红 和 月 桂黄 两 个 色彩 这 套 色彩 系统 最 大 的 特点 是 渐 变色 取代 传统 单个 色彩 这 恰恰 也 是 目前 很多 跑 鞋 配色 所 采用 的 一个 方向 杭亚 这 套 色彩 系统 我 个人 本身 就 非常 喜欢 像 之前 应用 在 茶香 口罩 一些 特许 商品 上 都 很 年轻 活力 不落俗套 所以 放在 跑 鞋 设计 上 也 很 自然 值得 收藏 361 度 跑步 杭州亚运会,杨拉松,m,true,0,0,5489,862,42.8万,45,2022/08/20,13:51:45,0,7,11
https://m.weibo.cn/detail/4804585120071736,7259946104,四院 快讯 8月 20日 上午 由 铁四院 以 PPPE PC 模式 投资 建设 的 杭州路 下 沙路 与 12 号 路 提升 改造 及 附属 配套 工程 顺利 通车 该 项目 是 杭州亚运会 配套 项目 之一 杭州 杭州亚运会,铁四院,f,true,1,50,2142,257,6698,4,2022/08/20,16:56:59,0,0,11
https://m.weibo.cn/detail/4805019406172674,5334380037,杭州 西湖 真 美 啊 杭州亚运会,ablacktea,m,false,-1,0,53,256,22,6,2022/08/21,21:42:41,0,0,0
https://m.weibo.cn/detail/4805218544653687,5019181845,亚运会 宣传 推广曲 和 开 闭幕式 的 主题曲 让 志愿者 推广 大使 单依纯 来 演唱 吧 既 有 实力 又 名正言顺 而且 关键 是 本身 就 是 在 杭州 的 浙江 音乐 学院 学生 地地道道 的 浙江人 把 她 打 造成 一 张 浙江 的 新 名片 吧 杭州 杭州亚运会 杭州亚运会 杭州 2022年 亚运会 单依纯单 依 纯,直觉为王,m,false,-1,0,514,206,116,4,2022/08/22,10:54:00,0,0,13
https://m.weibo.cn/detail/4805293575247051,2805606242,亚运 之 光 杭州 时间 杭州 关注 杭州亚运会 亚运会 民生 杭州 火车 西站 杭州 萧山 国际 机场,杭州燃气微博,m,true,2,50,17417,139,1.9万,18,2022/08/22,15:52:09,0,1,0
https://m.weibo.cn/detail/4805332410568963,7557038497,亚运会 杭州亚运会 youhoo新 包装 好 天气 和 拿 快 递 超配 的 好 吗,一只巨蟹子,f,false,-1,0,1650,11,36,0,2022/08/22,18:26:28,0,1,0
https://m.weibo.cn/detail/4805628768030012,2001487693,亚运 开 窗 在 杭州 杭州 的 舞台 是 神州 让 美 小 宣带 你 一起 迎 亚运 中国 美术 学院 杭州亚运会 亚运会,中国美术学院,f,true,4,0,11423,174,42.8万,39,2022/08/23,14:04:05,1,1,9
https://m.weibo.cn/detail/4805651924521150,2286092114,丘索维金娜 为 杭州亚运会 做 准备 日前 在 接受 媒体 采访 时 乌兹别克斯坦 传奇 体操 运动员 奥科萨娜 丘索维金娜 说 我 宣布 我 想 为 杭州亚运会 做 准备 因为 我 想 为 我 的 运动 生涯 画 上 圆满 句号 以 一 种 光荣 的 方式 退役 丘索维金娜 表示 由于 杭州 2022年 亚运会 的 推迟 她 选择 继续 在 训练中 等待 时机 参加 其它 比赛 作为 她 的 试练场 如果 亚运会 在 2023年 举办 那 么 距离 巴黎 奥运会 只 有 一 年 时间 这 也 是 她 准备 继续 参赛 的 原因 之一 昔日 丘索维金娜 拼命 参赛 以 赚取 重病 儿子 治疗 资金 的 故事 让 世界 为之动容 如今 的 她 怀着 对 体操 事业 的 深沉 热爱 仍 在 驻守 赛场 延续 属于 她 的 传奇,中国蓝新闻,m,true,3,0,45668,2954,487.6万,35,2022/08/23,15:36:06,4,3,21
https://m.weibo.cn/detail/4805699471933494,2606218210,丘索维金娜 为 杭州亚运会 做 准备 日前 在 接受 媒体 采访 时 乌兹别克斯坦 传奇 体操 运动员 奥科萨娜 丘索维金娜 说 我 宣布 我 想 为 杭州亚运会 做 准备 因为 我 想 为 我 的 运动 生涯 画 上 圆满 句号 以 一 种 光荣 的 方式 退役 丘索维金娜 表示 由于 杭州 2022年 亚运会 的 推迟 她 选择 继续 在 训练中 等待 时机 参加 其它 比赛 作为 她 的 试练场 如果 亚运会 在 2023年 举办 那 么 距离 巴黎 奥运会 只 有 一 年 时间 这 也 是 她 准备 继续 参赛 的 原因 之一 昔日 丘索维金娜 拼命 参赛 以 赚取 重病 儿子 治疗 资金 的 故事 让 世界 为之动容 如今 的 她 怀着 对 体操 事业 的 深沉 热爱 仍 在 驻守 赛场 延续 属于 她 的 传奇 中国 蓝 新闻,中国妇女报,f,true,3,0,87634,843,1188.6万,48,2022/08/23,18:45:01,5,5,61
https://m.weibo.cn/detail/4806038207861237,7349267228,单项 决赛 成年 个人 集体 韵味 杭州 2022年 全国 艺术 体操 冠军赛 在 浙江省 黄龙 体育 中心 体育馆 开幕 此次 比赛 是 黄龙 体育 中心 亚运场馆 改造 后 迎 来 的 第一 项 全国 赛事 也 是 亚运会 延期 后 本 年度 级别 最高 的 赛事 之一 从 8月 23日 27日 包含 艺术 体育 国 家 队 在内 的 14 支 代表队 147 名 运动员 将 在 这里 展开 角逐 8月 26日 14 点 55 单项 决赛 成年 个人 集体 韵味 杭州 杭州亚运会 艺术 体操 浙江 体育 最 前线 的 微博 视频 韵味 杭州 2022年 全国 艺术 体操 冠军赛,浙江体育最前线,m,true,3,50,8069,336,20.3万,0,2022/08/24,17:11:03,1,0,4
https://m.weibo.cn/detail/4806038064990295,7349267228,单项 决赛 少年 集体 个人 韵味 杭州 2022年 全国 艺术 体操 冠军赛 在 浙江省 黄龙 体育 中心 体育馆 开幕 此次 比赛 是 黄龙 体育 中心 亚运场馆 改造 后 迎 来 的 第一 项 全国 赛事 也 是 亚运会 延期 后 本 年度 级别 最高 的 赛事 之一 从 8月 23日 27日 包含 艺术 体育 国 家 队 在内 的 14 支 代表队 147 名 运动员 将 在 这里 展开 角逐 8月 26日 9点 25 分 单项 决赛 少年 集体 个人 韵味 杭州 杭州亚运会 艺术 体操 浙江 体育 最 前线 的 微博 直播 韵味 杭州 2022年 全国 艺术 体操 冠军赛,浙江体育最前线,m,true,3,50,8069,336,20.3万,0,2022/08/24,17:10:29,2,1,13
https://m.weibo.cn/detail/4806037519468349,7349267228,全能赛 少年 个人 韵味 杭州 2022年 全国 艺术 体操 冠军赛 在 浙江省 黄龙 体育 中心 体育馆 开幕 此次 比赛 是 黄龙 体育 中心 亚运场馆 改造 后 迎 来 的 第一 项 全国 赛事 也 是 亚运会 延期 后 本 年度 级别 最高 的 赛事 之一 从 8月 23日 27日 包含 艺术 体育 国 家 队 在内 的 14 支 代表队 147 名 运动员 将 在 这里 展开 角逐 8月 25日 9 点 25 分 全能赛 少年 个人 韵味 杭州 杭州亚运会 艺术 体操 浙江 体育 最 前线 的 微博 直播 韵味 杭州 2022年 全国 艺术 体操 冠军赛,浙江体育最前线,m,true,3,50,8069,336,20.3万,0,2022/08/24,17:08:19,3,2,9
https://m.weibo.cn/detail/4806282676275463,1264727472,全能赛 成年 个人 集体 韵味 杭州 2022年 全国 艺术 体操 冠军赛 在 浙江省 黄龙 体育 中心 体育馆 开幕 此次 比赛 是 黄龙 体育 中心 亚运场馆 改造 后 迎 来 的 第一 项 全国 赛事 也 是 亚运会 延期 后 本 年度 级别 最高 的 赛事 之一 从 8月 23日 27日 包含 艺术 体育 国 家 队 在内 的 14 支 代表队 147 名 运动员 将 在 这里 展开 角逐 8月 25日 13 点 25 分 全能赛 成年 个人 集体 韵味 杭州 杭州亚运会 艺术 体操 网页链 接 韵味 杭州 2022年 全国 艺术 体操 冠军赛 激浊扬清 话 今朝 的 微博 视频,激浊扬清话今朝,f,false,-1,0,12849,931,7679,25,2022/08/25,09:22:29,0,0,0
https://m.weibo.cn/detail/4806282118956044,1264727472,全能 赛成年 集体 韵味 杭州 2022年 全国 艺术 体操 冠军赛 在 浙江省 黄龙 体育 中心 体育馆 开幕 此次 比赛 是 黄龙 体育 中心 亚运场馆 改造 后 迎 来 的 第一 项 全国 赛事 也 是 亚运会 延期 后 本 年度 级别 最高 的 赛事 之一 从 8月 23日 27日 包含 艺术 体育 国 家 队 在内 的 14 支 代表队 147 名 运动员 将 在 这里 展开 角逐 8月 25日 13 点 25 分 全能赛 成年 个人 集体 韵味 杭州 杭州亚运会 艺术 体操 网页链 接 韵味 杭州 2022年 全国 艺术 体操 冠军赛 激浊扬清 话 今朝 的 微博 视频,激浊扬清话今朝,f,false,-1,0,12849,931,7679,25,2022/08/25,09:20:15,0,0,0
https://m.weibo.cn/detail/4806669106155580,1918612417,杭州 植物园 一 批 反季 荷花 开放 9月 也 能 赏 荷 近日 杭州 植物园 一 批 荷花 反季 盛开 经过 科技 团队 技术 手段 使 荷花 延时 开花 目前 效果 十分 显著 荷花 立叶 重新 生长 至 2040 片 左右 且 叶色 绿花蕾 长势 俱 佳 据悉 这些 反季节 培育 的 荷花 是 特别 为 亚运会 精心 准备 的 礼物 杭州亚运会 中国 蓝 新闻 的 微博 视频,杭州吃喝玩乐小队,f,true,0,0,48152,3133,186.5万,48,2022/08/26,10:58:01,0,0,1
https://m.weibo.cn/detail/4806655911398854,1829407315,杭州 植物园 一 批 反季 荷花 开放 9月 也 能 赏 荷 近日 杭州 植物园 一 批 荷花 反季 盛开 经过 科技 团队 技术 手段 使 荷花 延时 开花 目前 效果 十分 显著 荷花 立叶 重新 生长 至 2040 片 左右 且 叶色 绿花蕾 长势 俱 佳 据悉 这些 反季节 培育 的 荷花 是 特别 为 亚运会 精心 准备 的 礼物 杭州亚运会 中国 蓝 新闻 的 微博 视频,蓝媒视频官方微博,f,true,3,0,69598,506,164.2万,46,2022/08/26,10:05:35,0,0,0
https://m.weibo.cn/detail/4806694863372392,3036853453,杭州 植物园 一 批 反季 荷花 开放 9月 也 能 赏 荷 近日 杭州 植物园 一 批 荷花 反季 盛开 经过 科技 团队 技术 手段 使 荷花 延时 开花 目前 效果 十分 显著 荷花 立叶 重新 生长 至 2040 片 左右 且 叶色 绿花蕾 长势 俱 佳 据悉 这些 反季节 培育 的 荷花 是 特别 为 亚运会 精心 准备 的 礼物 杭州亚运会 中国 蓝 新闻 的 微博 视频,杭州最热门,f,true,0,0,20746,576,124.1万,48,2022/08/26,12:40:21,0,1,2
https://m.weibo.cn/detail/4806715163283141,1929496477,杭州 植物园 一 批 反季 荷花 开放 9月 也 能 赏 荷 近日 杭州 植物园 一 批 荷花 反季 盛开 经过 科技 团队 技术 手段 使 荷花 延时 开花 目前 效果 十分 显著 荷花 立叶 重新 生长 至 2040 片 左右 且 叶色 绿花蕾 长势 俱 佳 据悉 这些 反季节 培育 的 荷花 是 特别 为 亚运会 精心 准备 的 礼物 杭州亚运会 中国 蓝 新闻 的 微博 视频 杭州 最 热门,杭州交通918,m,true,3,50,109575,548,230.3万,48,2022/08/26,14:01:01,0,0,0
https://m.weibo.cn/detail/4806752669013451,7765410758,杭州 植物园 一 批 反季 荷花 开放 9月 也 能 赏 荷 近日 杭州 植物园 一 批 荷花 反季 盛开 经过 科技 团队 技术 手段 使 荷花 延时 开花 目前 效果 十分 显著 荷花 立叶 重新 生长 至 2040 片 左右 且 叶色 绿花蕾 长势 俱 佳 据悉 这些 反季节 培育 的 荷花 是 特别 为 亚运会 精心 准备 的 礼物 杭州亚运会 中国 蓝 新闻 的 微博 视频,华夏新貌看乡村,f,true,2,50,2399,150,319,0,2022/08/26,16:30:04,0,0,0
https://m.weibo.cn/detail/4806819363166523,2052706817,杭州 植物园 一 批 反季 荷花 开放 9月 也 能 赏 荷 近日 杭州 植物园 一 批 荷花 反季 盛开 经过 科技 团队 技术 手段 使 荷花 延时 开花 目前 效果 十分 显著 荷花 立叶 重新 生长 至 2040 片 左右 且 叶色 绿花蕾 长势 俱 佳 据悉 这些 反季节 培育 的 荷花 是 特别 为 亚运会 精心 准备 的 礼物 杭州亚运会 中国 蓝 新闻 的 微博 视频 浙江 理工大学,浙江理工大学,m,true,4,0,13940,377,18万,44,2022/08/26,20:55:05,0,0,2
